,0,1,2,3,4,5
4579,-0.4865,-0.1503,-1.449,0.06414,-1.205,0.2766
4580,-0.5132,-0.08955,-1.415,0.07229,-1.146,0.2683
4581,-0.5388,-0.048639999999999996,-1.402,0.07484,-1.114,0.2598
4582,-0.567,-0.008073,-1.3940000000000001,0.09212000000000001,-1.068,0.2647
4583,-0.5967,0.0341,-1.396,0.1027,-1.0490000000000002,0.2635
4584,-0.625,0.07195,-1.401,0.1094,-1.034,0.2598
4585,-0.6509,0.1041,-1.4080000000000001,0.111,-1.021,0.2528
4586,-0.6133,0.1869,-0.9755,0.01747,-0.2078,0.1413
4587,-0.6807,0.2429,-1.226,0.01823,-0.73,0.1291
4588,-0.6912,0.1643,-1.439,0.04442,-1.1320000000000001,0.1671
4589,-0.6998,0.1326,-1.547,0.07013,-1.337,0.1942
4590,-0.7242,0.12,-1.733,0.09117,-1.725,0.2147
4591,-0.7192,0.08004,-1.7830000000000001,0.08046,-1.838,0.2109
4592,-0.7144,0.04453,-1.819,0.06803,-1.925,0.2045
4593,-0.7062,0.008071,-1.84,0.051019999999999996,-1.989,0.194
4594,-0.713,-0.07603,-2.011,0.006552,-2.347,0.1719
4595,-0.6751,-0.1215,-1.901,0.005553,-2.166,0.176
4596,-0.6764,-0.1017,-1.84,-0.008056,-2.061,0.1566
4597,-0.6706,-0.1096,-1.8019999999999998,-0.03336,-2.016,0.1326
4598,-0.6629,-0.1147,-1.7369999999999999,-0.03225,-1.8940000000000001,0.1313
4599,-0.6664,-0.1128,-1.722,-0.03597,-1.876,0.1251
4600,-0.6694,-0.1113,-1.7109999999999999,-0.03677,-1.867,0.1219
4601,-0.6754,-0.1067,-1.7069999999999999,-0.03275,-1.867,0.1226
4602,-0.6801,-0.08814,-1.696,0.05677000000000001,-1.8219999999999998,0.1974
4603,-0.7084,-0.06834,-1.725,0.04604,-1.839,0.1846
4604,-0.7107,-0.07098,-1.71,0.019540000000000002,-1.8219999999999998,0.1612
4605,-0.723,-0.06217999999999999,-1.714,0.01757,-1.8159999999999998,0.1581
4606,-0.7332,-0.06027999999999999,-1.715,-0.011470000000000001,-1.814,0.1324
4607,-0.7437,-0.05417,-1.722,-0.01225,-1.815,0.131
4608,-0.7578,-0.04546,-1.736,-0.009475,-1.819,0.1327
4609,-0.7719,-0.03741,-1.7530000000000001,-0.004406,-1.825,0.1368
4610,-0.7416,-0.15,-1.726,0.0289,-1.739,0.191
4611,-0.7706,-0.1118,-1.754,0.08266,-1.7280000000000002,0.2345
4612,-0.8034,-0.0393,-1.755,0.046130000000000004,-1.7009999999999998,0.1903
4613,-0.8252,-0.009725,-1.764,0.01807,-1.6840000000000002,0.1626
4614,-0.8466,0.010409999999999999,-1.7830000000000001,0.005249,-1.675,0.151
4615,-0.8583,0.0193,-1.795,-0.011309999999999999,-1.672,0.1376
4616,-0.8657,0.02093,-1.804,-0.027239999999999997,-1.671,0.1261
4617,-0.8675,0.01366,-1.8090000000000002,-0.042910000000000004,-1.672,0.1164
4618,-1.014,0.1475,-2.435,0.1712,-2.798,0.2951
4619,-0.9302,0.044910000000000005,-2.056,0.021830000000000002,-2.051,0.1832
4620,-0.8683,-0.03107,-1.7890000000000001,-0.0754,-1.5390000000000001,0.113
4621,-0.8263,-0.08897999999999999,-1.645,-0.1258,-1.284,0.08123
4622,-0.7406,-0.1745,-1.3119999999999998,-0.2605,-0.7139,-0.02485
4623,-0.7028,-0.2191,-1.197,-0.3063,-0.5423,-0.05716
4624,-0.6671,-0.2615,-1.0979999999999999,-0.3455,-0.4067,-0.08436
4625,-0.6384,-0.2948,-1.02,-0.3732,-0.2983,-0.1035
4626,-0.5721,-0.2825,-0.6057,-0.6567,0.4259,-0.3688
4627,-0.5796,-0.2724,-0.7913,-0.6428,-0.06508,-0.3628
4628,-0.5947,-0.3226,-1.0170000000000001,-0.4508,-0.501,-0.1854
4629,-0.6096,-0.3272,-1.1540000000000001,-0.3113,-0.7488,-0.06405
4630,-0.6547,-0.2883,-1.3969999999999998,-0.1606,-1.181,0.06069
4631,-0.6842,-0.2673,-1.516,-0.06265,-1.34,0.1414
4632,-0.7176,-0.2366,-1.6280000000000001,0.02454,-1.474,0.2107
4633,-0.7536,-0.2009,-1.734,0.09683,-1.588,0.2665
4634,-0.8092,-0.2242,-2.0180000000000002,0.248,-2.036,0.4091
4635,-0.8195,-0.2015,-1.964,0.3076,-1.818,0.4568
4636,-0.8612,-0.1052,-1.952,0.2498,-1.6580000000000001,0.3876
4637,-0.8976,-0.051329999999999994,-1.98,0.2002,-1.598,0.3343
4638,-0.9144,-0.02416,-1.944,0.1536,-1.436,0.288
4639,-0.9348,0.003897,-1.965,0.1076,-1.415,0.2425
4640,-0.9441,0.01705,-1.972,0.055220000000000005,-1.402,0.1938
4641,-0.943,0.01721,-1.965,-0.001568,-1.3969999999999998,0.1432
4642,-0.8956,0.04527,-1.699,-0.1842,-0.9412,-0.03145
4643,-0.9069,0.04585,-1.841,-0.2569,-1.301,-0.09748
4644,-0.8742,-0.03833,-1.903,-0.2223,-1.5819999999999999,-0.05424
4645,-0.8312,-0.09881000000000001,-1.89,-0.2129,-1.7309999999999999,-0.038860000000000006
4646,-0.801,-0.14,-1.9340000000000002,-0.2154,-1.993,-0.03689
4647,-0.7526,-0.1959,-1.881,-0.2343,-2.073,-0.04805
4648,-0.7059,-0.2456,-1.82,-0.2551,-2.134,-0.0622
4649,-0.6621,-0.2895,-1.755,-0.277,-2.178,-0.07845
4650,-0.5708,-0.4086,-1.4869999999999999,-0.3358,-1.8730000000000002,-0.1166
4651,-0.551,-0.4141,-1.508,-0.3027,-2.053,-0.09041
4652,-0.5554,-0.3858,-1.557,-0.3302,-2.207,-0.123
4653,-0.5579,-0.3732,-1.579,-0.3553,-2.287,-0.15
4654,-0.5787,-0.3494,-1.661,-0.3367,-2.432,-0.1388
4655,-0.5945,-0.3288,-1.702,-0.339,-2.484,-0.146
4656,-0.6158,-0.304,-1.751,-0.3356,-2.526,-0.1484
4657,-0.6411,-0.2769,-1.806,-0.3282,-2.5610000000000004,-0.1476
4658,-0.6825,-0.2151,-1.959,-0.2349,-2.764,-0.07468
4659,-0.7228,-0.187,-1.9980000000000002,-0.2731,-2.668,-0.1122
4660,-0.7306,-0.1874,-1.973,-0.2908,-2.551,-0.1283
4661,-0.7465,-0.1761,-1.984,-0.2867,-2.488,-0.1271
4662,-0.7544,-0.172,-1.9609999999999999,-0.3193,-2.375,-0.1579
4663,-0.7623,-0.1669,-1.963,-0.3199,-2.325,-0.1606
4664,-0.7688,-0.1639,-1.966,-0.3188,-2.28,-0.1616
4665,-0.7711,-0.1645,-1.962,-0.3151,-2.238,-0.16
4666,-0.8075,-0.1781,-2.137,-0.2505,-2.5180000000000002,-0.09785
4667,-0.7712,-0.2029,-1.9809999999999999,-0.2289,-2.247,-0.07817
4668,-0.7551,-0.1948,-1.886,-0.2732,-2.046,-0.1216
4669,-0.7403,-0.2019,-1.8219999999999998,-0.2973,-1.926,-0.1445
4670,-0.7114,-0.22,-1.7009999999999998,-0.3101,-1.7209999999999999,-0.1566
4671,-0.6909,-0.233,-1.635,-0.3182,-1.631,-0.1649
4672,-0.667,-0.2491,-1.565,-0.3222,-1.5490000000000002,-0.1693
4673,-0.6431,-0.2658,-1.4980000000000002,-0.3244,-1.476,-0.1721
4674,-0.6811,-0.25,-1.6969999999999998,-0.3229,-1.824,-0.172
4675,-0.6194,-0.2924,-1.479,-0.3181,-1.531,-0.1668
4676,-0.5866,-0.31,-1.349,-0.3164,-1.329,-0.1669
4677,-0.5612,-0.3255,-1.262,-0.3136,-1.213,-0.1659
4678,-0.5272,-0.3434,-1.129,-0.3111,-1.015,-0.1659
4679,-0.5155,-0.348,-1.085,-0.3099,-0.9445,-0.1675
4680,-0.5067,-0.3509,-1.051,-0.3098,-0.8883,-0.17
4681,-0.5037,-0.3498,-1.035,-0.3114,-0.8462,-0.1743
4682,-0.5756,-0.2666,-1.4609999999999999,-0.1483,-1.601,-0.03802
4683,-0.5772,-0.2788,-1.3,-0.2684,-1.1079999999999999,-0.142
4684,-0.5419,-0.3139,-1.068,-0.3201,-0.6443,-0.1842
4685,-0.5328,-0.3223,-0.9703,-0.3434,-0.4034,-0.2053
4686,-0.5053,-0.3411,-0.7736,-0.4591,0.007659999999999999,-0.309
4687,-0.5013,-0.3429,-0.7189,-0.499,0.1578,-0.3471
4688,-0.5004,-0.3426,-0.6825,-0.5417,0.2801,-0.3886
4689,-0.5019,-0.3399,-0.6606,-0.5814,0.3784,-0.4283
4690,-0.3689,-0.4177,0.07417,-0.7875,1.705,-0.6176
4691,-0.4149,-0.3727,-0.2513,-0.7585,1.073,-0.6045
4692,-0.4884,-0.3285,-0.6505,-0.691,0.4101,-0.5555
4693,-0.5275,-0.3019,-0.8673,-0.6555,0.06501,-0.5332
4694,-0.5849,-0.2633,-1.194,-0.5749,-0.4753,-0.4713
4695,-0.6052,-0.247,-1.317,-0.5448,-0.6549,-0.4537
4696,-0.6161,-0.2342,-1.403,-0.5159,-0.7917,-0.4377
4697,-0.6164,-0.2267,-1.453,-0.4906,-0.8888,-0.4252
4698,-0.5606,-0.2646,-1.228,-0.4612,-0.5646,-0.4069
4699,-0.5564,-0.2537,-1.3019999999999998,-0.4126,-0.7743,-0.3752
4700,-0.5499,-0.239,-1.37,-0.4231,-0.9665,-0.3964
4701,-0.5329,-0.2368,-1.38,-0.4233,-1.063,-0.4066
4702,-0.5169,-0.2364,-1.4040000000000001,-0.4018,-1.205,-0.3969
4703,-0.4869,-0.2414,-1.3619999999999999,-0.3933,-1.247,-0.399
4704,-0.4555,-0.247,-1.311,-0.3842,-1.278,-0.4004
4705,-0.423,-0.2531,-1.253,-0.3757,-1.297,-0.4019
4706,-0.3878,-0.2617,-1.177,-0.3608,-1.2890000000000001,-0.3972
4707,-0.3594,-0.2655,-1.123,-0.355,-1.2990000000000002,-0.4002
4708,-0.3328,-0.2681,-1.071,-0.358,-1.3019999999999998,-0.4107
4709,-0.3104,-0.2696,-1.025,-0.3627,-1.3,-0.4219
4710,-0.2936,-0.269,-0.9934,-0.3696,-1.301,-0.4343
4711,-0.2814,-0.2667,-0.9714,-0.3797,-1.2990000000000002,-0.449
4712,-0.275,-0.2622,-0.9631,-0.3935,-1.298,-0.4662
4713,-0.274,-0.2559,-0.9682,-0.411,-1.297,-0.486
4714,-0.2379,-0.2524,-0.7884,-0.5019,-0.9702,-0.5743
4715,-0.2662,-0.235,-0.9435,-0.5274,-1.203,-0.6001
4716,-0.2926,-0.2273,-1.075,-0.4983,-1.3980000000000001,-0.5762
4717,-0.3098,-0.2173,-1.156,-0.4889,-1.4980000000000002,-0.5699
4718,-0.3371,-0.2031,-1.288,-0.4822,-1.672,-0.5651
4719,-0.3531,-0.195,-1.354,-0.4887,-1.7269999999999999,-0.5714
4720,-0.3666,-0.188,-1.409,-0.4986,-1.767,-0.5805
4721,-0.3767,-0.1828,-1.4509999999999998,-0.5092,-1.794,-0.5899
4722,-0.4816,-0.1101,-2.085,-0.5613,-2.813,-0.6348
4723,-0.4444,-0.1414,-1.8219999999999998,-0.6157,-2.283,-0.6806
4724,-0.4023,-0.17,-1.567,-0.574,-1.85,-0.6426
4725,-0.365,-0.1851,-1.399,-0.5435,-1.6219999999999999,-0.6172
4726,-0.3017,-0.2093,-1.103,-0.5573,-1.199,-0.6329
4727,-0.27,-0.2206,-0.9807,-0.5479,-1.061,-0.6265
4728,-0.2389,-0.2323,-0.8677,-0.5388,-0.9497,-0.6201
4729,-0.2118,-0.2422,-0.7721,-0.5316,-0.8604,-0.6151
4730,-0.1513,-0.2545,-0.53,-0.4553,-0.5942,-0.5524
4731,-0.1601,-0.2509,-0.5744,-0.4773,-0.6432,-0.5708
4732,-0.1564,-0.2552,-0.5754,-0.5167,-0.655,-0.6042
4733,-0.1547,-0.2575,-0.5737,-0.5405,-0.6466,-0.6237
4734,-0.1648,-0.2575,-0.6166,-0.5715,-0.6795,-0.6484
4735,-0.169,-0.2572,-0.6303,-0.5915,-0.6698,-0.6642
4736,-0.1772,-0.2551,-0.6557,-0.6121,-0.6609,-0.6803
4737,-0.1881,-0.2528,-0.6886,-0.6385,-0.6519,-0.7013
4738,-0.2769,-0.276,-0.9691,-0.7976,-0.8185,-0.8263
4739,-0.2362,-0.2836,-0.8229,-0.7805,-0.686,-0.814
4740,-0.2097,-0.2589,-0.7509,-0.7322,-0.6133,-0.7779
4741,-0.2177,-0.2451,-0.781,-0.7313,-0.5958,-0.7783
4742,-0.2157,-0.2373,-0.7687,-0.7222,-0.5431,-0.7721
4743,-0.2131,-0.2282,-0.7667,-0.7118,-0.5235,-0.765
4744,-0.2087,-0.2203,-0.7599,-0.6983,-0.5072,-0.7555
4745,-0.2026,-0.2127,-0.7483,-0.6805,-0.4934,-0.7425
4746,-0.1599,-0.2044,-0.5719,-0.7279,-0.2284,-0.7924
4747,-0.1664,-0.1952,-0.6605,-0.7249,-0.4075,-0.7922
4748,-0.1728,-0.1898,-0.7231,-0.6382,-0.5642,-0.7186
4749,-0.167,-0.181,-0.7342,-0.5682,-0.6448,-0.6611
4750,-0.1663,-0.1703,-0.7818,-0.5123,-0.7826,-0.6152
4751,-0.1594,-0.1622,-0.7821,-0.4638,-0.8312,-0.5759
4752,-0.1524,-0.1539,-0.7802,-0.422,-0.8718,-0.5421
4753,-0.1457,-0.1459,-0.7771,-0.3864,-0.9058,-0.5133
4754,-0.05711,-0.1647,-0.251,-0.3872,-0.059539999999999996,-0.524
4755,-0.08641,-0.1406,-0.5084,-0.352,-0.5685,-0.4932
4756,-0.1139,-0.1258,-0.7331,-0.3185,-0.9993,-0.4627
4757,-0.1297,-0.115,-0.8597,-0.3012,-1.2309999999999999,-0.4453
4758,-0.1683,-0.1001,-1.105,-0.2721,-1.632,-0.4138
4759,-0.1817,-0.09325,-1.194,-0.2619,-1.774,-0.4002
4760,-0.1942,-0.08656,-1.272,-0.2562,-1.89,-0.3899
4761,-0.204,-0.08152000000000001,-1.335,-0.2548,-1.986,-0.3826
4762,-0.3309,-0.06217999999999999,-2.062,-0.1424,-3.161,-0.2613
4763,-0.2807,-0.07281,-1.709,-0.1492,-2.523,-0.2637
4764,-0.2325,-0.07745,-1.425,-0.2357,-2.017,-0.3341
4765,-0.2094,-0.08282,-1.29,-0.2872,-1.781,-0.3722
4766,-0.1548,-0.09391000000000001,-0.98,-0.3591,-1.285,-0.4319
4767,-0.1317,-0.09763,-0.8746,-0.3994,-1.146,-0.4606
4768,-0.1102,-0.1016,-0.7836,-0.4319,-1.041,-0.4823
4769,-0.09205,-0.1047,-0.7108,-0.4575,-0.9639,-0.4975
4770,-0.08097,-0.09005,-0.7448,-0.4256,-1.1420000000000001,-0.4636
4771,-0.07508,-0.09863,-0.6861,-0.4729,-0.9929,-0.4953
4772,-0.06581000000000001,-0.1057,-0.6185,-0.4965,-0.863,-0.5069
4773,-0.05945,-0.1079,-0.5807,-0.5032,-0.7939,-0.5047
4774,-0.05082,-0.1117,-0.5239,-0.5233,-0.6778,-0.5147
4775,-0.04919,-0.1115,-0.5114,-0.5247,-0.636,-0.5084
4776,-0.0506,-0.1106,-0.5117,-0.523,-0.603,-0.4995
4777,-0.05404,-0.1088,-0.5205,-0.5165,-0.5758,-0.4866
4778,-0.050589999999999996,-0.1124,-0.3862,-0.3722,-0.317,-0.3541
4779,-0.06617,-0.102,-0.4559,-0.3504,-0.3578,-0.3274
4780,-0.06505,-0.09804,-0.4941,-0.4254,-0.3634,-0.386
4781,-0.07392,-0.09755,-0.5429,-0.4671,-0.3541,-0.4143
4782,-0.09077,-0.09702000000000001,-0.6228,-0.4924,-0.3814,-0.4275
4783,-0.09629,-0.0931,-0.6504,-0.4933,-0.362,-0.4224
4784,-0.1006,-0.08745,-0.6717,-0.4843,-0.3385,-0.4096
4785,-0.1022,-0.08027999999999999,-0.6818,-0.4642,-0.3107,-0.3882
4786,-0.03599,-0.025810000000000003,-0.5125,-0.3992,-0.2655,-0.3447
4787,-0.056060000000000006,-0.032510000000000004,-0.6153,-0.4764,-0.2844,-0.4044
4788,-0.08888,-0.04265,-0.6865,-0.3875,-0.2833,-0.3185
4789,-0.08838,-0.03132,-0.6581,-0.2744,-0.2481,-0.2195
4790,-0.08038,-0.02256,-0.6273,-0.2242,-0.2151,-0.176
4791,-0.0739,-0.01179,-0.5923,-0.1523,-0.179,-0.1138
4792,-0.06556000000000001,-0.0006490000000000001,-0.5528,-0.08872000000000001,-0.1411,-0.05927999999999999
4793,-0.05608,0.01029,-0.5109,-0.03329,-0.1031,-0.0118
4794,-0.1077,-0.01627,-0.7287,-0.06332,-0.2899,-0.0236
4795,-0.07251,0.004377000000000001,-0.5462,0.047139999999999994,-0.1158,0.06672
4796,-0.030180000000000002,0.03224,-0.3831,0.08357,0.03142,0.09122999999999999
4797,-0.013069999999999998,0.043269999999999996,-0.3161,0.08573,0.1107,0.09215
4798,0.003691,0.05432000000000001,-0.2281,0.1062,0.227,0.1091
4799,0.014209999999999999,0.06135,-0.1851,0.1006,0.2843,0.1053
4800,0.021269999999999997,0.06548,-0.1555,0.08609,0.3329,0.09493
4801,0.02454,0.06684,-0.1418,0.061810000000000004,0.3719,0.07736
4802,0.08342000000000001,0.08574,0.1764,0.0366,0.8316,0.04703
4803,0.061520000000000005,0.07841000000000001,0.0006556,-0.04509,0.5896,-0.014980000000000002
4804,0.01962,0.06101,-0.2004,-0.07149,0.3717,-0.02512
4805,-0.0006101,0.053239999999999996,-0.2915,-0.09208,0.2963,-0.0343
4806,-0.02299,0.04459,-0.4208,-0.1327,0.1555,-0.06027999999999999
4807,-0.03727,0.03537,-0.4815,-0.1717,0.1352,-0.08642999999999999
4808,-0.04766,0.027819999999999998,-0.5287,-0.2093,0.1209,-0.1123
4809,-0.0541,0.02188,-0.5623,-0.2433,0.1102,-0.1362
4810,-0.04049,0.04777,-0.5779,-0.2082,-0.04331,-0.108
4811,-0.046939999999999996,0.03613,-0.5929,-0.2681,0.02383,-0.1539
4812,-0.05363,0.02078,-0.596,-0.3076,0.09195,-0.182
4813,-0.047810000000000005,0.02047,-0.5642,-0.3095,0.1342,-0.1826
4814,-0.03584,0.023030000000000002,-0.5065,-0.3147,0.2045,-0.1881
4815,-0.02544,0.02858,-0.4679,-0.3071,0.2267,-0.1832
4816,-0.01381,0.03682,-0.4246,-0.2894,0.2455,-0.1707
4817,-0.001568,0.047760000000000004,-0.3784,-0.2617,0.2609,-0.1508
4818,-0.011,0.057479999999999996,-0.3518,-0.1181,0.2716,-0.02733
4819,0.008586,0.08482,-0.2536,-0.046419999999999996,0.3517,0.02707
4820,0.03638,0.09356,-0.1757,-0.1106,0.4324,-0.03412
4821,0.05185,0.09942999999999999,-0.1288,-0.1377,0.4814,-0.061739999999999996
4822,0.06466000000000001,0.1089,-0.07942,-0.1415,0.5426,-0.06991
4823,0.07459,0.1177,-0.048119999999999996,-0.1424,0.5768,-0.07547000000000001
4824,0.08195,0.1267,-0.02585,-0.137,0.6051,-0.07571
4825,0.08647,0.1354,-0.01351,-0.1274,0.6289,-0.07221
4826,0.09733,0.07071000000000001,-0.014190000000000001,-0.4972,0.929,-0.3875
4827,0.1018,0.06456,-0.113,-0.5364,0.6623,-0.4269
4828,0.09448,0.1413,-0.1212,-0.1847,0.4116,-0.1421
4829,0.07982,0.1873,-0.1814,0.01549,0.2466,0.019530000000000002
4830,0.06141,0.2068,-0.3168,0.1093,-0.004561,0.09491000000000001
4831,0.050789999999999995,0.2282,-0.3713,0.2039,-0.1042,0.1699
4832,0.03882,0.2425,-0.4344,0.2699,-0.1936,0.2221
4833,0.02682,0.2507,-0.4994,0.3119,-0.2719,0.2553
4834,-0.03279,0.3277,-0.9848,0.6686,-1.4040000000000001,0.5611
4835,-0.04225,0.3152,-0.8298,0.6598,-0.8406,0.5569
4836,-0.023790000000000002,0.2473,-0.6868,0.3584,-0.2915,0.307
4837,-0.01278,0.2076,-0.6122,0.1894,-0.02248,0.1657
4838,0.01075,0.182,-0.4049,0.0634,0.4534,0.05604
4839,0.020319999999999998,0.1551,-0.3623,-0.060039999999999996,0.5944,-0.0488
4840,0.030539999999999998,0.1314,-0.3223,-0.1676,0.7017,-0.141
4841,0.04113,0.1124,-0.2859,-0.2583,0.7787,-0.22
4842,0.08107,0.04483,0.1569,-0.4799,1.82,-0.413
4843,0.0999,0.05806,0.06542,-0.5126,1.413,-0.4509
4844,0.09011,0.08375,-0.1161,-0.4357,0.9075,-0.3926
4845,0.08753999999999999,0.0964,-0.2068,-0.4044,0.6442,-0.3717
4846,0.08361,0.1051,-0.3543,-0.3952,0.2659,-0.3689
4847,0.08856,0.1171,-0.3755,-0.3706,0.1387,-0.3557
4848,0.09651,0.1325,-0.3747,-0.3421,0.04634,-0.3405
4849,0.106,0.149,-0.3579,-0.3117,-0.01544,-0.3245
4850,0.1037,0.1094,-0.3229,-0.3972,0.1837,-0.3981
4851,0.1281,0.1447,-0.2682,-0.3446,0.07267,-0.3697
4852,0.1397,0.1923,-0.2409,-0.2307,-0.05822000000000001,-0.2889
4853,0.1461,0.221,-0.2298,-0.1642,-0.1318,-0.2443
4854,0.153,0.242,-0.2426,-0.1303,-0.2364,-0.2264
4855,0.1565,0.2579,-0.2436,-0.09639,-0.2804,-0.207
4856,0.1583,0.2707,-0.2525,-0.07007999999999999,-0.3188,-0.193
4857,0.1578,0.2786,-0.273,-0.05405,-0.3537,-0.1864
4858,0.1774,0.36,-0.5237,-0.01396,-1.161,-0.1716
4859,0.154,0.2993,-0.5657,-0.1206,-0.919,-0.2551
4860,0.1424,0.2762,-0.5024,-0.1058,-0.6393,-0.2426
4861,0.133,0.2668,-0.4993,-0.08705,-0.5313,-0.2296
4862,0.1256,0.2505,-0.459,-0.08517999999999999,-0.3249,-0.2307
4863,0.1196,0.2421,-0.4791,-0.08601,-0.2871,-0.2348
4864,0.1124,0.2285,-0.5168,-0.1006,-0.2737,-0.2495
4865,0.106,0.2154,-0.5581,-0.1172,-0.2763,-0.2658
4866,0.003007,0.2538,-1.068,0.3092,-1.27,0.1099
4867,0.01372,0.2774,-0.8164,0.3597,-0.6569,0.1462
4868,0.07518999999999999,0.1889,-0.5646,-0.07309,0.04117,-0.2201
4869,0.1117,0.1404,-0.4068,-0.3063,0.4204,-0.4212
4870,0.1533,0.1244,-0.145,-0.4595,0.9457,-0.5612
4871,0.1762,0.1013,-0.056470000000000006,-0.589,1.139,-0.6774
4872,0.2003,0.09132,0.04813,-0.679,1.317,-0.7633
4873,0.2244,0.0885,0.154,-0.7474,1.475,-0.8334
4874,0.3375,0.1174,1.093,-0.8963,3.18,-1.002
4875,0.3579,0.1301,0.9842,-0.9379,2.717,-1.057
4876,0.2994,0.1541,0.4715,-0.7679,1.7009999999999998,-0.9151
4877,0.2658,0.1686,0.1871,-0.6559,1.156,-0.8249
4878,0.2469,0.183,-0.04358,-0.5741,0.6437,-0.7647
4879,0.237,0.2089,-0.1366,-0.4826,0.4323,-0.6995
4880,0.2297,0.2337,-0.2033,-0.4002,0.2789,-0.6423
4881,0.2262,0.2599,-0.237,-0.3232,0.1845,-0.5908
4882,0.2638,0.199,0.02646,-0.5407,0.9136,-0.786
4883,0.2743,0.2413,-0.03518,-0.4669,0.563,-0.7447
4884,0.2392,0.3324,-0.2428,-0.1677,-0.01715,-0.5092
4885,0.2162,0.3795,-0.3889,-0.002924,-0.3518,-0.3806
4886,0.2037,0.4078,-0.524,0.08901,-0.6831,-0.3123
4887,0.1952,0.4321,-0.5793,0.1657,-0.8206,-0.2559
4888,0.1883,0.4461,-0.6299,0.2118,-0.9297,-0.2225
4889,0.1829,0.4499,-0.676,0.2295,-1.014,-0.2104
4890,0.1377,0.3919,-1.21,0.1778,-1.933,-0.2334
4891,0.1468,0.3738,-1.0659999999999998,0.133,-1.578,-0.2711
4892,0.1712,0.3903,-0.8146,0.1133,-1.135,-0.2954
4893,0.1842,0.3816,-0.7093,0.054560000000000004,-0.9301,-0.3462
4894,0.2033,0.3619,-0.5625,-0.042069999999999996,-0.634,-0.4281
4895,0.2133,0.3374,-0.5179,-0.1309,-0.5458,-0.4996
4896,0.2223,0.3074,-0.4903,-0.2286,-0.4872,-0.5769
4897,0.2301,0.2742,-0.477,-0.3295,-0.4544,-0.6558
4898,0.2556,0.314,-0.3298,-0.3495,-0.3618,-0.6824
4899,0.2531,0.2543,-0.4108,-0.4779,-0.4366,-0.7774
4900,0.2499,0.1813,-0.5077,-0.6162,-0.5257,-0.8779
4901,0.2514,0.1341,-0.5525,-0.7141,-0.5816,-0.9496
4902,0.2495,0.09548999999999999,-0.599,-0.7814,-0.6479,-0.9964
4903,0.2521,0.06784,-0.616,-0.8397,-0.6844,-1.038
4904,0.2549,0.04773,-0.6225,-0.8821,-0.7143,-1.069
4905,0.2581,0.03717,-0.6165,-0.9054,-0.737,-1.085
4906,0.2098,-0.04067,-0.9972,-0.8876,-1.334,-1.042
4907,0.2251,0.009932,-0.7606,-0.8166,-0.9859,-0.9919
4908,0.2607,0.0456,-0.4914,-0.8546,-0.5869,-1.036
4909,0.2789,0.07169,-0.334,-0.8575,-0.3725,-1.047
4910,0.3001,0.1136,-0.1257,-0.8427,-0.07771,-1.048
4911,0.3097,0.1441,-0.023819999999999997,-0.8158,0.04087,-1.034
4912,0.3157,0.1757,0.059879999999999996,-0.7765,0.1358,-1.01
4913,0.3181,0.2038,0.1188,-0.7331,0.2065,-0.9808
4914,0.3469,0.302,0.4892,-0.65,0.7633,-0.9401
4915,0.3341,0.2994,0.3521,-0.6262,0.5209,-0.92
4916,0.3101,0.2673,0.1366,-0.6044,0.2154,-0.8938
4917,0.2931,0.252,0.00771,-0.5696,0.055670000000000004,-0.8605
4918,0.271,0.2335,-0.1599,-0.5232,-0.1628,-0.8155
4919,0.2563,0.2157,-0.2633,-0.4943,-0.2486,-0.7869
4920,0.2428,0.1959,-0.36,-0.4711,-0.3171,-0.7629
4921,0.2311,0.1761,-0.446,-0.4516,-0.369,-0.7421
4922,0.2637,0.061070000000000006,-0.4006,-0.7056,-0.006875,-0.9453
4923,0.2634,0.03945,-0.5315,-0.7257,-0.2696,-0.9613
4924,0.2191,0.111,-0.6594,-0.4657,-0.5709,-0.749
4925,0.1923,0.15,-0.7547,-0.3115,-0.749,-0.6218
4926,0.1775,0.1616,-0.872,-0.2418,-0.9796,-0.5626
4927,0.1629,0.1819,-0.922,-0.1591,-1.081,-0.4937
4928,0.1508,0.2013,-0.9583,-0.09011,-1.165,-0.436
4929,0.142,0.216,-0.9827,-0.04315,-1.234,-0.3959
4930,0.1151,0.3632,-0.9122,0.2189,-1.3559999999999999,-0.1955
4931,0.1031,0.3438,-0.9581,0.2176,-1.369,-0.1863
4932,0.1227,0.2576,-0.9958,0.030389999999999997,-1.3619999999999999,-0.3265
4933,0.1339,0.2092,-0.9993,-0.0839,-1.367,-0.4108
4934,0.136,0.1753,-0.9957,-0.1495,-1.359,-0.4541
4935,0.1429,0.1481,-0.9853,-0.2279,-1.375,-0.5098
4936,0.1491,0.1216,-0.973,-0.3049,-1.3940000000000001,-0.5639
4937,0.1546,0.09905,-0.9561,-0.3766,-1.413,-0.6137
4938,0.1034,0.05103,-1.409,-0.3002,-2.323,-0.5157
4939,0.1171,0.07069,-1.129,-0.3404,-1.807,-0.548
4940,0.1591,0.04721,-0.8477,-0.5349,-1.2990000000000002,-0.7068
4941,0.1813,0.027819999999999998,-0.688,-0.6634,-1.041,-0.8084
4942,0.2081,0.03007,-0.435,-0.7847,-0.6198,-0.9108
4943,0.2223,0.01743,-0.3314,-0.8823,-0.4746,-0.9873
4944,0.233,0.006595999999999999,-0.2475,-0.9631,-0.3609,-1.05
